"topic_url","image_url","local_file","status"
"https://www.geigerzaehlerforum.de/index.php/topic,1142.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_549_1671790290.png",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000051_avatar_549_1671790290.png","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,1142.0.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/sad.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000052_sad.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,1142.0.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/scare.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000053_scare.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,1142.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_950_1750325207.png",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000054_avatar_950_1750325207.png","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,1142.15.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/bad.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000055_bad.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,1161.0.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/sorry2.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000056_sorry2.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,1161.0.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/sorry.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000057_sorry.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,1161.15.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/blush.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000058_blush.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,1161.15.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/good2.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000059_good2.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,1161.15.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_105_1589795473.png",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000060_avatar_105_1589795473.png","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,1161.15.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_363_1758140186.png",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000061_avatar_363_1758140186.png","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,1161.45.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_871_1714057827.jpg",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000062_avatar_871_1714057827.jpg","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,1161.45.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_166_1701967001.jpg",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000063_avatar_166_1701967001.jpg","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,119.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_58_1568791944.png",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000064_avatar_58_1568791944.png","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,119.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_130_1602262418.png",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000065_avatar_130_1602262418.png","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,12.0.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/yes3.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000066_yes3.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,124.0.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/nea.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000067_nea.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,124.0.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/vampire.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000068_vampire.gif","ok"
